  2.1019000e-024  2.0526000e-024  1.9812000e-024  1.8954000e-024  1.8026000e-024  1.7086000e-024  1.6168000e-024  1.5294000e-024  1.4473000e-024  1.3710000e-024  1.3005000e-024
  1.8501000e-024  1.8087000e-024  1.7481000e-024  1.6746000e-024  1.5946000e-024  1.5130000e-024  1.4330000e-024  1.3566000e-024  1.2847000e-024  1.2177000e-024  1.1556000e-024
  1.6409000e-024  1.6060000e-024  1.5541000e-024  1.4907000e-024  1.4211000e-024  1.3498000e-024  1.2797000e-024  1.2124000e-024  1.1489000e-024  1.0896000e-024  1.0345000e-024
  1.4508000e-024  1.4214000e-024  1.3772000e-024  1.3226000e-024  1.2624000e-024  1.2003000e-024  1.1390000e-024  1.0799000e-024  1.0240000e-024  9.7172000e-025  9.2306000e-025
  1.2676000e-024  1.2432000e-024  1.2060000e-024  1.1596000e-024  1.1080000e-024  1.0546000e-024  1.0016000e-024  9.5043000e-025  9.0185000e-025  8.5626000e-025  8.1378000e-025
  1.0972000e-024  1.0770000e-024  1.0460000e-024  1.0069000e-024  9.6328000e-025  9.1778000e-025  8.7242000e-025  8.2847000e-025  7.8664000e-025  7.4731000e-025  7.1057000e-025
  9.6153000e-025  9.4473000e-025  9.1852000e-025  8.8528000e-025  8.4782000e-025  8.0859000e-025  7.6930000e-025  7.3111000e-025  6.9466000e-025  6.6029000e-025  6.2815000e-025
  8.5069000e-025  8.3655000e-025  8.1422000e-025  7.8564000e-025  7.5322000e-025  7.1907000e-025  6.8473000e-025  6.5123000e-025  6.1917000e-025  5.8887000e-025  5.6048000e-025
  7.5463000e-025  7.4270000e-025  7.2363000e-025  6.9899000e-025  6.7086000e-025  6.4106000e-025  6.1098000e-025  5.8153000e-025  5.5326000e-025  5.2649000e-025  5.0135000e-025
  6.6618000e-025  6.5616000e-025  6.3995000e-025  6.1882000e-025  5.9453000e-025  5.6868000e-025  5.4245000e-025  5.1669000e-025  4.9190000e-025  4.6836000e-025  4.4621000e-025
  5.8803000e-025  5.7962000e-025  5.6585000e-025  5.4774000e-025  5.2678000e-025  5.0434000e-025  4.8150000e-025  4.5897000e-025  4.3723000e-025  4.1654000e-025  3.9704000e-025
  5.2211000e-025  5.1501000e-025  5.0324000e-025  4.8763000e-025  4.6944000e-025  4.4986000e-025  4.2984000e-025  4.1004000e-025  3.9087000e-025  3.7258000e-025  3.5531000e-025
  4.6276000e-025  4.5678000e-025  4.4675000e-025  4.3332000e-025  4.1756000e-025  4.0052000e-025  3.8301000e-025  3.6563000e-025  3.4876000e-025  3.3263000e-025  3.1737000e-025
  4.0979000e-025  4.0476000e-025  3.9621000e-025  3.8467000e-025  3.7104000e-025  3.5621000e-025  3.4092000e-025  3.2569000e-025  3.1086000e-025  2.9665000e-025  2.8318000e-025
  3.5877000e-025  3.5458000e-025  3.4738000e-025  3.3758000e-025  3.2592000e-025  3.1318000e-025  2.9998000e-025  2.8678000e-025  2.7390000e-025  2.6152000e-025  2.4976000e-025
  3.1421000e-025  3.1072000e-025  3.0466000e-025  2.9633000e-025  2.8636000e-025  2.7541000e-025  2.6401000e-025  2.5257000e-025  2.4138000e-025  2.3060000e-025  2.2034000e-025
  2.7689000e-025  2.7397000e-025  2.6884000e-025  2.6172000e-025  2.5314000e-025  2.4366000e-025  2.3376000e-025  2.2380000e-025  2.1401000e-025  2.0457000e-025  1.9556000e-025
  2.4509000e-025  2.4263000e-025  2.3827000e-025  2.3216000e-025  2.2475000e-025  2.1651000e-025  2.0788000e-025  1.9916000e-025  1.9057000e-025  1.8226000e-025  1.7432000e-025
  2.1735000e-025  2.1528000e-025  2.1156000e-025  2.0631000e-025  1.9989000e-025  1.9273000e-025  1.8519000e-025  1.7754000e-025  1.6999000e-025  1.6267000e-025  1.5565000e-025
  1.9277000e-025  1.9102000e-025  1.8785000e-025  1.8334000e-025  1.7779000e-025  1.7156000e-025  1.6497000e-025  1.5826000e-025  1.5163000e-025  1.4517000e-025  1.3898000e-025
  1.7011000e-025  1.6865000e-025  1.6596000e-025  1.6210000e-025  1.5733000e-025  1.5193000e-025  1.4621000e-025  1.4036000e-025  1.3456000e-025  1.2890000e-025  1.2346000e-025
  1.5074000e-025  1.4951000e-025  1.4722000e-025  1.4391000e-025  1.3978000e-025  1.3510000e-025  1.3010000e-025  1.2498000e-025  1.1988000e-025  1.1491000e-025  1.1011000e-025
  1.3348000e-025  1.3245000e-025  1.3050000e-025  1.2766000e-025  1.2409000e-025  1.2003000e-025  1.1567000e-025  1.1120000e-025  1.0673000e-025  1.0235000e-025  9.8126000e-026
  1.1824000e-025  1.1737000e-025  1.1571000e-025  1.1327000e-025  1.1019000e-025  1.0667000e-025  1.0287000e-025  9.8953000e-026  9.5032000e-026  9.1184000e-026  8.7461000e-026
  1.0526000e-025  1.0453000e-025  1.0311000e-025  1.0101000e-025  9.8339000e-026  9.5261000e-026  9.1935000e-026  8.8494000e-026  8.5037000e-026  8.1637000e-026  7.8340000e-026
  9.3425000e-026  9.2807000e-026  9.1600000e-026  8.9793000e-026  8.7481000e-026  8.4805000e-026  8.1901000e-026  7.8887000e-026  7.5850000e-026  7.2855000e-026  6.9946000e-026
  8.3106000e-026  8.2585000e-026  8.1554000e-026  7.9997000e-026  7.7994000e-026  7.5662000e-026  7.3122000e-026  7.0475000e-026  6.7802000e-026  6.5159000e-026  6.2586000e-026
  7.3764000e-026  7.3325000e-026  7.2447000e-026  7.1110000e-026  6.9377000e-026  6.7351000e-026  6.5133000e-026  6.2815000e-026  6.0467000e-026  5.8140000e-026  5.5871000e-026
  6.5815000e-026  6.5443000e-026  6.4691000e-026  6.3536000e-026  6.2031000e-026  6.0260000e-026  5.8315000e-026  5.6275000e-026  5.4202000e-026  5.2143000e-026  5.0131000e-026
  5.8764000e-026  5.8449000e-026  5.7805000e-026  5.6807000e-026  5.5498000e-026  5.3950000e-026  5.2243000e-026  5.0446000e-026  4.8616000e-026  4.6793000e-026  4.5008000e-026
  5.2743000e-026  5.2475000e-026  5.1920000e-026  5.1054000e-026  4.9909000e-026  4.8550000e-026  4.7044000e-026  4.5454000e-026  4.3829000e-026  4.2207000e-026  4.0615000e-026
  4.7425000e-026  4.7197000e-026  4.6718000e-026  4.5964000e-026  4.4963000e-026  4.3766000e-026  4.2436000e-026  4.1026000e-026  3.9581000e-026  3.8136000e-026  3.6714000e-026
  4.2683000e-026  4.2488000e-026  4.2074000e-026  4.1418000e-026  4.0541000e-026  3.9487000e-026  3.8311000e-026  3.7060000e-026  3.5774000e-026  3.4485000e-026  3.3215000e-026
  3.8781000e-026  3.8613000e-026  3.8253000e-026  3.7676000e-026  3.6900000e-026  3.5964000e-026  3.4914000e-026  3.3793000e-026  3.2639000e-026  3.1478000e-026  3.0332000e-026
  3.5757000e-026  3.5610000e-026  3.5291000e-026  3.4777000e-026  3.4081000e-026  3.3236000e-026  3.2286000e-026  3.1268000e-026  3.0216000e-026  2.9155000e-026  2.8107000e-026
